รหัสเขต,ชื่อเขต,รหัสโรงเรียน,ชื่อโรงเรียน,อ.1 ชาย,อ.1 หญิง,รวมอ.1,อ.1 ห้อง,อ.2 ชาย,อ.2 หญิง,รวมอ.2,อ.2 ห้อง,อ.3 ชาย,อ.3 หญิง,รวมอ.3,อ.3 ห้อง,รวมก่อนประถม ชาย,รวมก่อนประถม หญิง,รวมก่อนประถม,รวมห้องก่อนประถม,ป.1 ชาย,ป.1 หญิง,รวมป.1,ป.1 ห้อง,ป.2 ชาย,ป.2 หญิง,รวมป.2,ป.2 ห้อง,ป.3 ชาย,ป.3 หญิง,รวมป.3,ป.3 ห้อง,ป.4 ชาย,ป.4 หญิง,รวมป.4,ป.4 ห้อง,ป.5 ชาย,ป.5 หญิง,รวมป.5,ป.5 ห้อง,ป.6 ชาย,ป.6 หญิง,รวมป.6,ป.6 ห้อง,รวมประถม ชาย,รวมประถม หญิง,รวมประถม,รวมห้องประถม,ม.1 ชาย,ม.1 หญิง,รวมม.1,ม.1 ห้อง,ม.2 ชาย,ม.2 หญิง,รวมม.2,ม.2 ห้อง,ม.3 ชาย,ม.3 หญิง,รวมม.3,ม.3 ห้อง,รวมม.ต้น ชาย,รวมม.ต้น หญิง,รวมม.ต้น,รวมห้องม.ต้น,ม.4 ชาย,ม.4 หญิง,รวมม.4,ม.4 ห้อง,ม.5 ชาย,ม.5 หญิง,รวมม.5,ม.5 ห้อง,ม.6 ชาย,ม.6 หญิง,รวมม.6,ม.6 ห้อง,ปวช.1 ชาย,ปวช.1 หญิง,รวมปวช.1,ปวช.1 ห้อง,ปวช.2 ชาย,ปวช.2 หญิง,รวมปวช.2,ปวช.2 ห้อง,ปวช.3 ชาย,ปวช.3 หญิง,รวมปวช.3,ปวช.3 ห้อง,รวมม.ปลายและเทียบเท่า ชาย,รวมม.ปลายและเทียบเท่า หญิง,รวมม.ปลายและเทียบเท่า,รวมห้องม.ปลายและเทียบเท่า,รวมทั้งหมด ชาย,รวมทั้งหมด หญิง,รวมทั้งหมด,รวมห้องทั้งหมด
30070000,สพป.นครราชสีมา เขต 7,30070001,บ้านกระทุ่มราย,0,0,0,0,7,7,14,1,10,7,17,1,17,14,31,2,9,8,17,1,11,2,13,1,3,7,10,1,2,5,7,1,2,5,7,1,7,4,11,1,34,31,65,6,6,1,7,1,5,2,7,1,10,1,11,1,21,4,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,49,121,11
30070000,สพป.นครราชสีมา เขต 7,30070002,บ้านเขว้าวิทยา,0,0,0,0,3,8,11,1,6,4,10,1,9,12,21,2,15,9,24,1,6,6,12,1,5,2,7,1,4,4,8,1,5,3,8,1,3,8,11,1,38,32,70,6,10,8,18,1,14,4,18,1,9,8,17,1,33,20,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,64,144,11
30070000,สพป.นครราชสีมา เขต 7,30070003,บ้านหนองแวง,0,0,0,0,3,9,12,1,4,9,13,1,7,18,25,2,4,8,12,1,10,7,17,1,6,6,12,1,1,16,17,1,9,7,16,1,7,5,12,1,37,49,86,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,67,111,8
30070000,สพป.นครราชสีมา เขต 7,30070004,วัดบ้านดอนตะหนิน,0,0,0,0,3,7,10,1,6,8,14,1,9,15,24,2,7,3,10,1,9,7,16,1,11,8,19,1,9,7,16,1,4,8,12,1,8,8,16,1,48,41,89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,56,113,8
30070000,สพป.นครราชสีมา เขต 7,30070005,วัดบ้านสี่เหลี่ยม,0,0,0,0,7,5,12,1,3,6,9,1,10,11,21,2,6,6,12,1,2,5,7,1,5,7,12,1,2,5,7,1,2,3,5,1,3,4,7,1,20,30,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,41,71,8
30070000,สพป.นครราชสีมา เขต 7,30070006,วัดบ้านหนองเดิ่น,0,0,0,0,2,4,6,1,3,3,6,1,5,7,12,2,3,1,4,1,1,1,2,1,4,5,9,1,4,6,10,1,7,2,9,1,5,2,7,1,24,17,41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,24,53,8
30070000,สพป.นครราชสีมา เขต 7,30070007,หนองกรดวิทยา,1,4,5,1,3,2,5,1,1,6,7,1,5,12,17,3,5,3,8,1,2,0,2,1,5,4,9,1,2,2,4,1,2,1,3,1,2,3,5,1,18,13,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,48,9
30070000,สพป.นครราชสีมา เขต 7,30070008,บ้านละเลิงหิน,0,0,0,0,2,5,7,1,6,3,9,1,8,8,16,2,3,3,6,1,5,2,7,1,3,3,6,1,4,4,8,1,3,4,7,1,3,3,6,1,21,19,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,56,8
30070000,สพป.นครราชสีมา เขต 7,30070009,บ้านหนองแสง,0,0,0,0,4,0,4,1,5,2,7,1,9,2,11,2,2,2,4,1,4,2,6,1,1,4,5,1,3,8,11,1,7,3,10,1,5,7,12,1,22,26,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,59,8
30070000,สพป.นครราชสีมา เขต 7,30070010,ดอนมัน,0,0,0,0,11,9,20,1,13,8,21,1,24,17,41,2,7,9,16,1,6,9,15,1,8,2,10,1,4,10,14,1,7,16,23,1,12,2,14,1,44,48,92,6,8,6,14,1,11,8,19,1,10,7,17,1,29,21,50,3,14,5,19,1,9,7,16,1,7,9,16,1,0,0,0,0,0,0,0,0,0,0,0,0,30,21,51,3,127,107,234,14
30070000,สพป.นครราชสีมา เขต 7,30070011,ช่องแมวพิทยา,6,5,11,1,9,6,15,1,11,8,19,1,26,19,45,3,7,8,15,1,9,6,15,1,7,4,11,1,7,4,11,1,15,5,20,1,10,6,16,1,55,33,88,6,7,8,15,1,9,8,17,1,14,5,19,1,30,21,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,73,184,12
30070000,สพป.นครราชสีมา เขต 7,30070012,ดอนใหญ่พัฒนา,1,0,1,1,2,2,4,1,1,2,3,1,4,4,8,3,1,1,2,1,1,3,4,1,2,1,3,1,1,2,3,1,0,3,3,1,2,4,6,1,7,14,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,29,9
30070000,สพป.นครราชสีมา เขต 7,30070013,วัดปลักแรต,0,0,0,0,12,9,21,1,12,2,14,1,24,11,35,2,9,5,14,1,10,9,19,1,12,8,20,1,6,10,16,1,8,6,14,1,10,9,19,1,55,47,102,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,58,137,8
30070000,สพป.นครราชสีมา เขต 7,30070014,สระประดู่,0,0,0,0,9,6,15,1,5,5,10,1,14,11,25,2,8,7,15,1,6,7,13,1,7,6,13,1,6,8,14,1,11,8,19,1,8,13,21,1,46,49,95,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,120,8
