รหัสเขต,ชื่อเขต,รหัสโรงเรียน,ชื่อโรงเรียน,อ.1 ชาย,อ.1 หญิง,รวมอ.1,อ.1 ห้อง,อ.2 ชาย,อ.2 หญิง,รวมอ.2,อ.2 ห้อง,อ.3 ชาย,อ.3 หญิง,รวมอ.3,อ.3 ห้อง,รวมก่อนประถม ชาย,รวมก่อนประถม หญิง,รวมก่อนประถม,รวมห้องก่อนประถม,ป.1 ชาย,ป.1 หญิง,รวมป.1,ป.1 ห้อง,ป.2 ชาย,ป.2 หญิง,รวมป.2,ป.2 ห้อง,ป.3 ชาย,ป.3 หญิง,รวมป.3,ป.3 ห้อง,ป.4 ชาย,ป.4 หญิง,รวมป.4,ป.4 ห้อง,ป.5 ชาย,ป.5 หญิง,รวมป.5,ป.5 ห้อง,ป.6 ชาย,ป.6 หญิง,รวมป.6,ป.6 ห้อง,รวมประถม ชาย,รวมประถม หญิง,รวมประถม,รวมห้องประถม,ม.1 ชาย,ม.1 หญิง,รวมม.1,ม.1 ห้อง,ม.2 ชาย,ม.2 หญิง,รวมม.2,ม.2 ห้อง,ม.3 ชาย,ม.3 หญิง,รวมม.3,ม.3 ห้อง,รวมม.ต้น ชาย,รวมม.ต้น หญิง,รวมม.ต้น,รวมห้องม.ต้น,ม.4 ชาย,ม.4 หญิง,รวมม.4,ม.4 ห้อง,ม.5 ชาย,ม.5 หญิง,รวมม.5,ม.5 ห้อง,ม.6 ชาย,ม.6 หญิง,รวมม.6,ม.6 ห้อง,ปวช.1 ชาย,ปวช.1 หญิง,รวมปวช.1,ปวช.1 ห้อง,ปวช.2 ชาย,ปวช.2 หญิง,รวมปวช.2,ปวช.2 ห้อง,ปวช.3 ชาย,ปวช.3 หญิง,รวมปวช.3,ปวช.3 ห้อง,รวมม.ปลายและเทียบเท่า ชาย,รวมม.ปลายและเทียบเท่า หญิง,รวมม.ปลายและเทียบเท่า,รวมห้องม.ปลายและเทียบเท่า,รวมทั้งหมด ชาย,รวมทั้งหมด หญิง,รวมทั้งหมด,รวมห้องทั้งหมด
30030000,สพป.นครราชสีมา เขต 3,30030013,บ้านโคกใบบัว,1,3,4,1,8,6,14,1,4,5,9,1,13,14,27,3,6,6,12,1,9,6,15,1,4,4,8,1,7,4,11,1,3,2,5,1,2,5,7,1,31,27,58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,41,85,9
30030000,สพป.นครราชสีมา เขต 3,30030014,บ้านมาบกราด,0,0,0,0,12,19,31,1,22,12,34,1,34,31,65,2,14,12,26,1,12,12,24,1,17,13,30,1,13,11,24,1,6,17,23,1,12,14,26,1,74,79,153,6,13,12,25,1,9,12,21,1,7,8,15,1,29,32,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,142,279,11
30030000,สพป.นครราชสีมา เขต 3,30030015,บ้านตะกุดโนนระเวียง,6,3,9,1,5,12,17,1,6,9,15,1,17,24,41,3,6,7,13,1,10,11,21,1,4,9,13,1,4,6,10,1,8,12,20,1,2,3,5,1,34,48,82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,72,123,9
30030000,สพป.นครราชสีมา เขต 3,30030016,บ้านหนองโบสถ์,0,0,0,0,8,12,20,1,11,8,19,1,19,20,39,2,10,11,21,1,8,10,18,1,12,10,22,1,12,12,24,1,8,12,20,1,6,10,16,1,56,65,121,6,5,10,15,1,13,7,20,1,12,10,22,1,30,27,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,112,217,11
30030000,สพป.นครราชสีมา เขต 3,30030017,บ้านไผ่,0,0,0,0,7,8,15,1,8,4,12,1,15,12,27,2,7,4,11,1,8,4,12,1,4,6,10,1,2,6,8,1,8,6,14,1,8,4,12,1,37,30,67,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,42,94,8
30030000,สพป.นครราชสีมา เขต 3,30030018,ชุมชนจระเข้หิน(สังฆ์คุรุประชาฯ),0,0,0,0,23,20,43,2,25,20,45,2,48,40,88,4,21,24,45,2,19,27,46,2,25,16,41,2,32,18,50,2,25,25,50,2,25,17,42,2,147,127,274,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,167,362,16
30030000,สพป.นครราชสีมา เขต 3,30030019,บ้านคลองยาง(มูลบนอุปถัมภ์),8,6,14,1,6,7,13,1,6,10,16,1,20,23,43,3,6,4,10,1,3,2,5,1,6,7,13,1,4,4,8,1,7,6,13,1,7,3,10,1,33,26,59,6,4,4,8,1,4,4,8,1,3,4,7,1,11,12,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,61,125,12
30030000,สพป.นครราชสีมา เขต 3,30030020,จอมทองวิทยา,0,0,0,0,11,10,21,1,6,10,16,1,17,20,37,2,14,11,25,1,9,6,15,1,11,6,17,1,9,11,20,1,10,11,21,1,14,9,23,1,67,54,121,6,19,13,32,1,14,7,21,1,7,7,14,1,40,27,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,101,225,11
30030000,สพป.นครราชสีมา เขต 3,30030021,บ้านหนองหว้าดอนตะเกียด,4,4,8,1,1,2,3,1,3,9,12,1,8,15,23,3,7,2,9,1,8,2,10,1,3,4,7,1,7,3,10,1,2,1,3,1,0,7,7,1,27,19,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,69,9
30030000,สพป.นครราชสีมา เขต 3,30030022,บ้านเฉลียง(คุรุราษฎร์บำรุง),0,0,0,0,13,15,28,2,18,12,30,2,31,27,58,4,17,13,30,2,20,15,35,2,19,16,35,2,21,8,29,2,21,11,32,2,15,25,40,2,113,88,201,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,115,259,16
30030000,สพป.นครราชสีมา เขต 3,30030023,บ้านทุ่งแขวน,0,0,0,0,26,21,47,2,25,34,59,2,51,55,106,4,27,28,55,2,43,28,71,2,51,27,78,3,24,30,54,2,32,28,60,2,22,23,45,2,199,164,363,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,219,469,17
30030000,สพป.นครราชสีมา เขต 3,30030024,บ้านพนาหนองหิน,1,0,1,1,8,16,24,1,13,8,21,1,22,24,46,3,13,10,23,1,18,8,26,1,8,8,16,1,13,12,25,1,9,5,14,1,3,7,10,1,64,50,114,6,9,12,21,1,12,3,15,1,10,5,15,1,31,20,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,94,211,12
30030000,สพป.นครราชสีมา เขต 3,30030025,บ้านหนองรัง,4,7,11,1,6,9,15,1,9,6,15,1,19,22,41,3,8,5,13,1,8,6,14,1,17,8,25,1,9,3,12,1,8,8,16,1,7,7,14,1,57,37,94,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,59,135,9
30030000,สพป.นครราชสีมา เขต 3,30030026,บ้านแชะ,1,7,8,1,6,7,13,1,11,10,21,1,18,24,42,3,5,13,18,1,9,9,18,1,6,6,12,1,13,9,22,1,13,5,18,1,11,11,22,1,57,53,110,6,28,27,55,2,30,33,63,3,18,18,36,1,76,78,154,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,155,306,15
30030000,สพป.นครราชสีมา เขต 3,30030027,บ้านดอนกรูด,4,4,8,1,8,12,20,1,3,2,5,1,15,18,33,3,11,2,13,1,6,5,11,1,13,2,15,1,4,1,5,1,8,5,13,1,7,4,11,1,49,19,68,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,37,101,9
