รหัสเขต,ชื่อเขต,รหัสโรงเรียน,ชื่อโรงเรียน,อ.1 ชาย,อ.1 หญิง,รวมอ.1,อ.1 ห้อง,อ.2 ชาย,อ.2 หญิง,รวมอ.2,อ.2 ห้อง,อ.3 ชาย,อ.3 หญิง,รวมอ.3,อ.3 ห้อง,รวมก่อนประถม ชาย,รวมก่อนประถม หญิง,รวมก่อนประถม,รวมห้องก่อนประถม,ป.1 ชาย,ป.1 หญิง,รวมป.1,ป.1 ห้อง,ป.2 ชาย,ป.2 หญิง,รวมป.2,ป.2 ห้อง,ป.3 ชาย,ป.3 หญิง,รวมป.3,ป.3 ห้อง,ป.4 ชาย,ป.4 หญิง,รวมป.4,ป.4 ห้อง,ป.5 ชาย,ป.5 หญิง,รวมป.5,ป.5 ห้อง,ป.6 ชาย,ป.6 หญิง,รวมป.6,ป.6 ห้อง,รวมประถม ชาย,รวมประถม หญิง,รวมประถม,รวมห้องประถม,ม.1 ชาย,ม.1 หญิง,รวมม.1,ม.1 ห้อง,ม.2 ชาย,ม.2 หญิง,รวมม.2,ม.2 ห้อง,ม.3 ชาย,ม.3 หญิง,รวมม.3,ม.3 ห้อง,รวมม.ต้น ชาย,รวมม.ต้น หญิง,รวมม.ต้น,รวมห้องม.ต้น,ม.4 ชาย,ม.4 หญิง,รวมม.4,ม.4 ห้อง,ม.5 ชาย,ม.5 หญิง,รวมม.5,ม.5 ห้อง,ม.6 ชาย,ม.6 หญิง,รวมม.6,ม.6 ห้อง,ปวช.1 ชาย,ปวช.1 หญิง,รวมปวช.1,ปวช.1 ห้อง,ปวช.2 ชาย,ปวช.2 หญิง,รวมปวช.2,ปวช.2 ห้อง,ปวช.3 ชาย,ปวช.3 หญิง,รวมปวช.3,ปวช.3 ห้อง,รวมม.ปลายและเทียบเท่า ชาย,รวมม.ปลายและเทียบเท่า หญิง,รวมม.ปลายและเทียบเท่า,รวมห้องม.ปลายและเทียบเท่า,รวมทั้งหมด ชาย,รวมทั้งหมด หญิง,รวมทั้งหมด,รวมห้องทั้งหมด
30010000,สพป.นครราชสีมา เขต 1,30010001,ตำบลโคกกรวด(ผดุงรัฐประชานุกูล),0,0,0,0,45,50,95,3,59,61,120,3,104,111,215,6,72,63,135,4,66,58,124,3,61,65,126,3,63,60,123,3,63,53,116,3,67,60,127,3,392,359,751,19,53,40,93,2,36,30,66,2,37,39,76,2,126,109,235,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,579,1201,31
30010000,สพป.นครราชสีมา เขต 1,30010002,บ้านโป่งแมลงวัน (จิราธิวัฒน์อุปถัมภ์),0,0,0,0,16,14,30,1,13,12,25,1,29,26,55,2,13,3,16,1,12,9,21,1,17,13,30,1,16,10,26,1,13,10,23,1,17,9,26,1,88,54,142,6,10,16,26,1,12,11,23,1,14,13,27,1,36,40,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,120,273,11
30010000,สพป.นครราชสีมา เขต 1,30010003,โคกเพชรสระมโนรา,2,2,4,1,11,8,19,1,7,9,16,1,20,19,39,3,8,4,12,1,13,6,19,1,10,6,16,1,12,10,22,1,5,6,11,1,5,11,16,1,53,43,96,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,62,135,9
30010000,สพป.นครราชสีมา เขต 1,30010004,บ้านหนองเป็ดน้ำ(สวัสดิ์ราษฎร์วิทยา),5,2,7,1,3,3,6,1,8,4,12,1,16,9,25,3,2,8,10,1,11,11,22,1,7,3,10,1,4,5,9,1,8,10,18,1,7,5,12,1,39,42,81,6,6,4,10,1,4,1,5,1,5,2,7,1,15,7,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,58,128,12
30010000,สพป.นครราชสีมา เขต 1,30010005,บ้านหนองรังกา,0,0,0,0,12,9,21,1,11,11,22,1,23,20,43,2,10,11,21,1,10,10,20,1,9,11,20,1,9,9,18,1,9,13,22,1,6,9,15,1,53,63,116,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,83,159,8
30010000,สพป.นครราชสีมา เขต 1,30010006,สุขานารี 2 (หนองขอน),5,7,12,1,16,9,25,1,8,16,24,1,29,32,61,3,14,19,33,1,18,11,29,1,16,20,36,1,17,17,34,1,15,15,30,1,15,7,22,1,95,89,184,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,121,245,9
30010000,สพป.นครราชสีมา เขต 1,30010007,บ้านโคกสูง,0,0,0,0,3,0,3,1,7,2,9,1,10,2,12,2,30,17,47,2,35,25,60,2,21,13,34,1,23,23,46,1,20,28,48,2,31,27,58,2,160,133,293,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,135,305,12
30010000,สพป.นครราชสีมา เขต 1,30010008,บ้านลำเชิงไกร,2,0,2,1,2,4,6,1,4,1,5,1,8,5,13,3,2,1,3,1,3,6,9,1,2,2,4,1,2,5,7,1,7,2,9,1,3,3,6,1,19,19,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,51,9
30010000,สพป.นครราชสีมา เขต 1,30010009,วัดสว่างอารมณ์,4,4,8,1,7,3,10,1,7,6,13,1,18,13,31,3,7,8,15,1,5,7,12,1,6,7,13,1,6,8,14,1,5,6,11,1,4,5,9,1,33,41,74,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,54,105,9
30010000,สพป.นครราชสีมา เขต 1,30010010,บ้านบึงทับช้าง,6,5,11,1,5,7,12,1,7,3,10,1,18,15,33,3,15,5,20,1,5,5,10,1,4,10,14,1,8,7,15,1,5,2,7,1,4,6,10,1,41,35,76,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,50,109,9
