รหัสเขต,ชื่อเขต,รหัสโรงเรียน,ชื่อโรงเรียน,อ.1 ชาย,อ.1 หญิง,รวมอ.1,อ.1 ห้อง,อ.2 ชาย,อ.2 หญิง,รวมอ.2,อ.2 ห้อง,อ.3 ชาย,อ.3 หญิง,รวมอ.3,อ.3 ห้อง,รวมก่อนประถม ชาย,รวมก่อนประถม หญิง,รวมก่อนประถม,รวมห้องก่อนประถม,ป.1 ชาย,ป.1 หญิง,รวมป.1,ป.1 ห้อง,ป.2 ชาย,ป.2 หญิง,รวมป.2,ป.2 ห้อง,ป.3 ชาย,ป.3 หญิง,รวมป.3,ป.3 ห้อง,ป.4 ชาย,ป.4 หญิง,รวมป.4,ป.4 ห้อง,ป.5 ชาย,ป.5 หญิง,รวมป.5,ป.5 ห้อง,ป.6 ชาย,ป.6 หญิง,รวมป.6,ป.6 ห้อง,รวมประถม ชาย,รวมประถม หญิง,รวมประถม,รวมห้องประถม,ม.1 ชาย,ม.1 หญิง,รวมม.1,ม.1 ห้อง,ม.2 ชาย,ม.2 หญิง,รวมม.2,ม.2 ห้อง,ม.3 ชาย,ม.3 หญิง,รวมม.3,ม.3 ห้อง,รวมม.ต้น ชาย,รวมม.ต้น หญิง,รวมม.ต้น,รวมห้องม.ต้น,ม.4 ชาย,ม.4 หญิง,รวมม.4,ม.4 ห้อง,ม.5 ชาย,ม.5 หญิง,รวมม.5,ม.5 ห้อง,ม.6 ชาย,ม.6 หญิง,รวมม.6,ม.6 ห้อง,ปวช.1 ชาย,ปวช.1 หญิง,รวมปวช.1,ปวช.1 ห้อง,ปวช.2 ชาย,ปวช.2 หญิง,รวมปวช.2,ปวช.2 ห้อง,ปวช.3 ชาย,ปวช.3 หญิง,รวมปวช.3,ปวช.3 ห้อง,รวมม.ปลายและเทียบเท่า ชาย,รวมม.ปลายและเทียบเท่า หญิง,รวมม.ปลายและเทียบเท่า,รวมห้องม.ปลายและเทียบเท่า,รวมทั้งหมด ชาย,รวมทั้งหมด หญิง,รวมทั้งหมด,รวมห้องทั้งหมด
31020000,สพป.บุรีรัมย์ เขต 2,31020001,อนุบาลกระสัง,0,0,0,0,22,20,42,2,18,32,50,2,40,52,92,4,25,22,47,3,44,42,86,3,38,37,75,3,41,40,81,3,36,43,79,3,40,30,70,2,224,214,438,17,24,16,40,2,19,14,33,1,21,20,41,2,64,50,114,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,316,644,26
31020000,สพป.บุรีรัมย์ เขต 2,31020002,วัดบ้านหนองแขม,0,0,0,0,22,27,49,2,24,18,42,2,46,45,91,4,18,23,41,2,12,21,33,1,13,19,32,1,21,14,35,2,19,18,37,2,26,12,38,2,109,107,216,10,23,22,45,2,12,20,32,1,13,13,26,1,48,55,103,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,207,410,18
31020000,สพป.บุรีรัมย์ เขต 2,31020003,บ้านตะเคียน,0,0,0,0,4,11,15,1,8,5,13,1,12,16,28,2,2,8,10,1,5,10,15,1,4,7,11,1,10,8,18,1,6,15,21,1,9,9,18,1,36,57,93,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,73,121,8
31020000,สพป.บุรีรัมย์ เขต 2,31020004,บ้านระโยงใหญ่,0,0,0,0,16,5,21,1,6,10,16,1,22,15,37,2,8,8,16,1,6,6,12,1,12,9,21,1,5,9,14,1,9,13,22,1,16,11,27,1,56,56,112,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,71,149,8
31020000,สพป.บุรีรัมย์ เขต 2,31020005,บ้านขามตาเบ้า,0,0,0,0,2,2,4,1,6,8,14,1,8,10,18,2,6,9,15,1,7,9,16,1,4,9,13,1,8,7,15,1,10,3,13,1,9,4,13,1,44,41,85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,51,103,8
31020000,สพป.บุรีรัมย์ เขต 2,31020006,บ้านถนน,0,0,0,0,2,2,4,1,7,4,11,1,9,6,15,2,6,3,9,1,3,6,9,1,5,3,8,1,6,5,11,1,5,4,9,1,5,3,8,1,30,24,54,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,30,69,8
31020000,สพป.บุรีรัมย์ เขต 2,31020007,บ้านหนองตระเสก,0,0,0,0,5,6,11,1,6,7,13,1,11,13,24,2,6,6,12,1,5,7,12,1,5,2,7,1,7,11,18,1,5,7,12,1,11,6,17,1,39,39,78,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,52,102,8
31020000,สพป.บุรีรัมย์ เขต 2,31020008,วัดชุมพลมณีรัตน์,0,0,0,0,4,2,6,1,13,8,21,1,17,10,27,2,7,9,16,1,3,4,7,1,6,8,14,1,8,7,15,1,7,10,17,1,8,7,15,1,39,45,84,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,55,111,8
31020000,สพป.บุรีรัมย์ เขต 2,31020009,วัดบ้านกันทรารมย์,0,0,0,0,11,17,28,2,19,20,39,2,30,37,67,4,15,21,36,2,18,11,29,1,32,24,56,2,20,28,48,2,15,26,41,2,21,19,40,2,121,129,250,11,22,18,40,2,23,24,47,2,23,20,43,2,68,62,130,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,228,447,21
31020000,สพป.บุรีรัมย์ เขต 2,31020010,บ้านระกาเสม็ด,0,0,0,0,5,11,16,1,5,9,14,1,10,20,30,2,8,6,14,1,12,7,19,1,5,6,11,1,11,5,16,1,4,9,13,1,7,4,11,1,47,37,84,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,114,8
31020000,สพป.บุรีรัมย์ เขต 2,31020011,บ้านหนองขอน,0,0,0,0,6,6,12,1,11,11,22,1,17,17,34,2,3,6,9,1,11,7,18,1,11,12,23,1,9,9,18,1,14,17,31,1,11,8,19,1,59,59,118,6,5,5,10,1,3,7,10,1,7,1,8,1,15,13,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,89,180,11
31020000,สพป.บุรีรัมย์ เขต 2,31020012,บ้านดอนยาว,0,0,0,0,8,4,12,1,10,12,22,1,18,16,34,2,11,12,23,1,15,6,21,1,19,5,24,1,12,13,25,1,13,11,24,1,13,12,25,1,83,59,142,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,75,176,8
31020000,สพป.บุรีรัมย์ เขต 2,31020013,บ้านโคกยาง,0,0,0,0,3,5,8,1,10,6,16,1,13,11,24,2,3,7,10,1,5,7,12,1,3,4,7,1,5,7,12,1,5,7,12,1,4,7,11,1,25,39,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,50,88,8
31020000,สพป.บุรีรัมย์ เขต 2,31020014,วัดบ้านชุมแสง,0,0,0,0,5,3,8,1,9,1,10,1,14,4,18,2,4,5,9,1,6,6,12,1,8,11,19,1,9,9,18,1,6,12,18,1,6,7,13,1,39,50,89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,54,107,8
31020000,สพป.บุรีรัมย์ เขต 2,31020015,บ้านก้านเหลือง,0,0,0,0,8,9,17,1,12,6,18,1,20,15,35,2,11,10,21,1,11,11,22,1,11,13,24,1,19,14,33,1,12,13,25,1,12,15,27,1,76,76,152,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,91,187,8
31020000,สพป.บุรีรัมย์ เขต 2,31020016,บ้านไม้แดง,0,0,0,0,9,6,15,1,12,7,19,1,21,13,34,2,8,13,21,1,6,8,14,1,8,11,19,1,11,9,20,1,13,14,27,1,16,12,28,1,62,67,129,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,80,163,8
31020000,สพป.บุรีรัมย์ เขต 2,31020017,บ้านสวายสอ 'ไกรปัญญานุเคราะห์',0,0,0,0,8,4,12,1,4,7,11,1,12,11,23,2,7,12,19,1,12,7,19,1,6,9,15,1,6,12,18,1,6,6,12,1,6,7,13,1,43,53,96,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,64,119,8
31020000,สพป.บุรีรัมย์ เขต 2,31020018,บ้านไผ่ลวก,0,0,0,0,0,2,2,1,0,0,0,0,0,2,2,1,2,0,2,1,2,1,3,1,4,2,6,1,0,0,0,0,5,2,7,1,1,0,1,1,14,5,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,21,6
