รหัสเขต,ชื่อเขต,รหัสโรงเรียน,ชื่อโรงเรียน,อ.1 ชาย,อ.1 หญิง,รวมอ.1,อ.1 ห้อง,อ.2 ชาย,อ.2 หญิง,รวมอ.2,อ.2 ห้อง,อ.3 ชาย,อ.3 หญิง,รวมอ.3,อ.3 ห้อง,รวมก่อนประถม ชาย,รวมก่อนประถม หญิง,รวมก่อนประถม,รวมห้องก่อนประถม,ป.1 ชาย,ป.1 หญิง,รวมป.1,ป.1 ห้อง,ป.2 ชาย,ป.2 หญิง,รวมป.2,ป.2 ห้อง,ป.3 ชาย,ป.3 หญิง,รวมป.3,ป.3 ห้อง,ป.4 ชาย,ป.4 หญิง,รวมป.4,ป.4 ห้อง,ป.5 ชาย,ป.5 หญิง,รวมป.5,ป.5 ห้อง,ป.6 ชาย,ป.6 หญิง,รวมป.6,ป.6 ห้อง,รวมประถม ชาย,รวมประถม หญิง,รวมประถม,รวมห้องประถม,ม.1 ชาย,ม.1 หญิง,รวมม.1,ม.1 ห้อง,ม.2 ชาย,ม.2 หญิง,รวมม.2,ม.2 ห้อง,ม.3 ชาย,ม.3 หญิง,รวมม.3,ม.3 ห้อง,รวมม.ต้น ชาย,รวมม.ต้น หญิง,รวมม.ต้น,รวมห้องม.ต้น,ม.4 ชาย,ม.4 หญิง,รวมม.4,ม.4 ห้อง,ม.5 ชาย,ม.5 หญิง,รวมม.5,ม.5 ห้อง,ม.6 ชาย,ม.6 หญิง,รวมม.6,ม.6 ห้อง,ปวช.1 ชาย,ปวช.1 หญิง,รวมปวช.1,ปวช.1 ห้อง,ปวช.2 ชาย,ปวช.2 หญิง,รวมปวช.2,ปวช.2 ห้อง,ปวช.3 ชาย,ปวช.3 หญิง,รวมปวช.3,ปวช.3 ห้อง,รวมม.ปลายและเทียบเท่า ชาย,รวมม.ปลายและเทียบเท่า หญิง,รวมม.ปลายและเทียบเท่า,รวมห้องม.ปลายและเทียบเท่า,รวมทั้งหมด ชาย,รวมทั้งหมด หญิง,รวมทั้งหมด,รวมห้องทั้งหมด
32030000,สพป.สุรินทร์ เขต 3,32030074,บ้านลังโกม,0,0,0,0,13,14,27,1,21,11,32,1,34,25,59,2,14,13,27,1,16,14,30,1,15,15,30,1,19,8,27,1,6,11,17,1,15,16,31,1,85,77,162,6,26,13,39,1,22,8,30,1,17,9,26,1,65,30,95,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,132,316,11
32030000,สพป.สุรินทร์ เขต 3,32030075,บ้านกระวัน,0,0,0,0,5,2,7,1,3,2,5,1,8,4,12,2,6,3,9,1,4,2,6,1,3,6,9,1,5,6,11,1,7,6,13,1,2,10,12,1,27,33,60,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,37,72,8
32030000,สพป.สุรินทร์ เขต 3,32030076,กาบเชิงมิตรภาพที่ 190,0,0,0,0,54,58,112,3,45,53,98,3,99,111,210,6,48,56,104,4,52,48,100,4,61,41,102,4,51,34,85,3,49,49,98,3,38,41,79,3,299,269,568,21,22,20,42,2,32,20,52,2,27,16,43,2,81,56,137,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,436,915,33
32030000,สพป.สุรินทร์ เขต 3,32030077,บ้านปราสาทเบง,0,0,0,0,13,13,26,1,18,11,29,1,31,24,55,2,14,15,29,1,11,10,21,1,12,14,26,1,18,12,30,1,28,17,45,2,15,14,29,1,98,82,180,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,106,235,9
32030000,สพป.สุรินทร์ เขต 3,32030078,บ้านบักจรัง,0,0,0,0,17,17,34,1,25,20,45,2,42,37,79,3,17,15,32,1,12,19,31,2,19,11,30,1,22,18,40,2,16,20,36,2,22,23,45,2,108,106,214,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,143,293,13
32030000,สพป.สุรินทร์ เขต 3,32030079,เพียงหลวง 8 ในทูลกระหม่อมหญฺิงอุบลรัตนราชกัญญาสิริวัฒนาพรรณวดี,0,0,0,0,5,6,11,1,4,2,6,1,9,8,17,2,5,7,12,1,11,8,19,1,2,8,10,1,6,4,10,1,4,2,6,1,7,6,13,1,35,35,70,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,43,87,8
32030000,สพป.สุรินทร์ เขต 3,32030080,หวลถวิลวิทยา,0,0,0,0,4,1,5,1,2,6,8,1,6,7,13,2,3,2,5,1,4,4,8,1,7,5,12,1,1,1,2,1,2,3,5,1,0,0,0,0,17,15,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,45,7
32030000,สพป.สุรินทร์ เขต 3,32030081,บ้านคูตัน,0,0,0,0,12,12,24,1,18,3,21,1,30,15,45,2,13,9,22,1,10,10,20,1,14,10,24,1,11,10,21,1,14,11,25,1,7,12,19,1,69,62,131,6,14,8,22,1,8,7,15,1,14,13,27,1,36,28,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,105,240,11
32030000,สพป.สุรินทร์ เขต 3,32030082,บ้านโคกสะอาด,0,0,0,0,15,14,29,1,15,11,26,1,30,25,55,2,11,15,26,1,6,10,16,1,9,12,21,1,9,8,17,1,8,12,20,1,7,14,21,1,50,71,121,6,7,7,14,1,6,3,9,1,10,8,18,1,23,18,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,114,217,11
32030000,สพป.สุรินทร์ เขต 3,32030083,บ้านหนองโยโคกปืด,0,0,0,0,12,8,20,1,12,18,30,1,24,26,50,2,5,9,14,1,10,9,19,1,8,10,18,1,9,12,21,1,12,9,21,1,13,8,21,1,57,57,114,6,6,2,8,1,7,6,13,1,7,2,9,1,20,10,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,93,194,11
32030000,สพป.สุรินทร์ เขต 3,32030084,บ้านราวนคร,2,4,6,1,1,5,6,1,2,4,6,1,5,13,18,3,1,4,5,1,2,6,8,1,3,2,5,1,6,3,9,1,3,3,6,1,10,4,14,1,25,22,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,65,9
32030000,สพป.สุรินทร์ เขต 3,32030085,บ้านโคกตะเคียน,0,0,0,0,17,16,33,1,16,9,25,1,33,25,58,2,14,8,22,1,19,27,46,2,13,22,35,2,16,14,30,2,22,13,35,2,17,20,37,2,101,104,205,11,12,10,22,1,10,8,18,1,13,12,25,1,35,30,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,159,328,16
32030000,สพป.สุรินทร์ เขต 3,32030086,บ้านจารย์,0,0,0,0,12,9,21,1,10,7,17,1,22,16,38,2,12,3,15,1,9,5,14,1,7,7,14,1,8,7,15,1,11,8,19,1,9,13,22,1,56,43,99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,59,137,8
32030000,สพป.สุรินทร์ เขต 3,32030087,เกษตรอีสานสามัคคี,0,0,0,0,16,6,22,1,10,10,20,1,26,16,42,2,9,11,20,1,13,9,22,1,8,10,18,1,5,8,13,1,7,15,22,1,6,8,14,1,48,61,109,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,77,151,8
32030000,สพป.สุรินทร์ เขต 3,32030088,บ้านโนนสวรรค์,0,0,0,0,19,21,40,2,26,21,47,2,45,42,87,4,20,18,38,2,17,20,37,2,17,12,29,1,25,20,45,2,14,10,24,1,23,16,39,2,116,96,212,10,5,13,18,1,12,14,26,1,16,11,27,1,33,38,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,176,370,17
32030000,สพป.สุรินทร์ เขต 3,32030089,บ้านถนนชัย,0,0,0,0,13,9,22,1,10,7,17,1,23,16,39,2,8,14,22,1,17,4,21,1,12,10,22,1,13,6,19,1,12,11,23,1,13,16,29,1,75,61,136,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,77,175,8
32030000,สพป.สุรินทร์ เขต 3,32030090,บ้านโนนทอง,0,0,0,0,10,4,14,1,5,6,11,1,15,10,25,2,15,13,28,1,11,6,17,1,6,11,17,1,6,13,19,1,6,7,13,1,7,7,14,1,51,57,108,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,67,133,8
32030000,สพป.สุรินทร์ เขต 3,32030091,บ้านกู่,0,0,0,0,9,12,21,1,11,6,17,1,20,18,38,2,7,7,14,1,10,11,21,1,7,15,22,1,7,8,15,1,11,11,22,1,8,9,17,1,50,61,111,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,79,149,8
32030000,สพป.สุรินทร์ เขต 3,32030092,บ้านโพนทอง,0,0,0,0,9,7,16,1,15,15,30,1,24,22,46,2,10,12,22,1,14,8,22,1,7,14,21,1,10,14,24,1,9,7,16,1,4,8,12,1,54,63,117,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,85,163,8
32030000,สพป.สุรินทร์ เขต 3,32030093,แสงทองสมบูรณ์วิทยา,2,9,11,1,5,3,8,1,7,7,14,1,14,19,33,3,9,5,14,1,5,6,11,1,5,4,9,1,7,9,16,1,15,13,28,1,5,10,15,1,46,47,93,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,66,126,9
32030000,สพป.สุรินทร์ เขต 3,32030094,บ้านโจรก,0,0,0,0,21,17,38,2,23,25,48,2,44,42,86,4,15,24,39,2,19,20,39,2,30,14,44,2,21,21,42,2,16,20,36,2,14,21,35,2,115,120,235,12,24,20,44,2,26,22,48,2,17,20,37,1,67,62,129,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,224,450,21
