รหัสเขต,ชื่อเขต,รหัสโรงเรียน,ชื่อโรงเรียน,อ.1 ชาย,อ.1 หญิง,รวมอ.1,อ.1 ห้อง,อ.2 ชาย,อ.2 หญิง,รวมอ.2,อ.2 ห้อง,อ.3 ชาย,อ.3 หญิง,รวมอ.3,อ.3 ห้อง,รวมก่อนประถม ชาย,รวมก่อนประถม หญิง,รวมก่อนประถม,รวมห้องก่อนประถม,ป.1 ชาย,ป.1 หญิง,รวมป.1,ป.1 ห้อง,ป.2 ชาย,ป.2 หญิง,รวมป.2,ป.2 ห้อง,ป.3 ชาย,ป.3 หญิง,รวมป.3,ป.3 ห้อง,ป.4 ชาย,ป.4 หญิง,รวมป.4,ป.4 ห้อง,ป.5 ชาย,ป.5 หญิง,รวมป.5,ป.5 ห้อง,ป.6 ชาย,ป.6 หญิง,รวมป.6,ป.6 ห้อง,รวมประถม ชาย,รวมประถม หญิง,รวมประถม,รวมห้องประถม,ม.1 ชาย,ม.1 หญิง,รวมม.1,ม.1 ห้อง,ม.2 ชาย,ม.2 หญิง,รวมม.2,ม.2 ห้อง,ม.3 ชาย,ม.3 หญิง,รวมม.3,ม.3 ห้อง,รวมม.ต้น ชาย,รวมม.ต้น หญิง,รวมม.ต้น,รวมห้องม.ต้น,ม.4 ชาย,ม.4 หญิง,รวมม.4,ม.4 ห้อง,ม.5 ชาย,ม.5 หญิง,รวมม.5,ม.5 ห้อง,ม.6 ชาย,ม.6 หญิง,รวมม.6,ม.6 ห้อง,ปวช.1 ชาย,ปวช.1 หญิง,รวมปวช.1,ปวช.1 ห้อง,ปวช.2 ชาย,ปวช.2 หญิง,รวมปวช.2,ปวช.2 ห้อง,ปวช.3 ชาย,ปวช.3 หญิง,รวมปวช.3,ปวช.3 ห้อง,รวมม.ปลายและเทียบเท่า ชาย,รวมม.ปลายและเทียบเท่า หญิง,รวมม.ปลายและเทียบเท่า,รวมห้องม.ปลายและเทียบเท่า,รวมทั้งหมด ชาย,รวมทั้งหมด หญิง,รวมทั้งหมด,รวมห้องทั้งหมด
32020000,สพป.สุรินทร์ เขต 2,32020001,บ้านกระเบื้องใหญ่,0,0,0,0,6,9,15,1,8,3,11,1,14,12,26,2,5,5,10,1,11,5,16,1,6,2,8,1,6,3,9,1,6,4,10,1,9,5,14,1,43,24,67,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,36,93,8
32020000,สพป.สุรินทร์ เขต 2,32020002,บ้านหนองพิมาน,0,0,0,0,4,4,8,1,6,8,14,1,10,12,22,2,5,4,9,1,2,9,11,1,7,4,11,1,5,5,10,1,8,7,15,1,3,7,10,1,30,36,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,48,88,8
32020000,สพป.สุรินทร์ เขต 2,32020003,บ้านหัวนาคำ,0,0,0,0,9,12,21,1,7,10,17,1,16,22,38,2,16,5,21,1,9,8,17,1,8,10,18,1,6,10,16,1,5,14,19,1,18,7,25,1,62,54,116,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,76,154,8
32020000,สพป.สุรินทร์ เขต 2,32020004,บ้านทิพย์เนตร,0,0,0,0,4,1,5,1,4,2,6,1,8,3,11,2,3,1,4,1,0,1,1,1,4,1,5,1,2,1,3,1,1,1,2,1,2,3,5,1,12,8,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,31,8
32020000,สพป.สุรินทร์ เขต 2,32020005,บ้านขุนหาญ,0,0,0,0,3,2,5,1,4,4,8,1,7,6,13,2,2,4,6,1,8,4,12,1,5,3,8,1,6,5,11,1,3,2,5,1,4,4,8,1,28,22,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,63,8
32020000,สพป.สุรินทร์ เขต 2,32020006,อนุบาลชุมพลบุรี,0,0,0,0,27,23,50,2,24,28,52,2,51,51,102,4,23,24,47,2,15,22,37,1,23,18,41,2,24,35,59,2,14,24,38,1,20,21,41,2,119,144,263,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,195,365,14
32020000,สพป.สุรินทร์ เขต 2,32020007,บ้านชุมพลบุรี,0,0,0,0,9,10,19,1,10,14,24,1,19,24,43,2,3,6,9,1,12,5,17,1,9,13,22,1,8,6,14,1,4,6,10,1,9,8,17,1,45,44,89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,68,132,8
32020000,สพป.สุรินทร์ เขต 2,32020008,บ้านตึกชุม,0,0,0,0,18,12,30,1,11,11,22,1,29,23,52,2,20,11,31,1,16,14,30,1,15,12,27,1,19,19,38,1,17,10,27,1,15,6,21,1,102,72,174,6,14,9,23,1,12,5,17,1,4,18,22,2,30,32,62,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,127,288,12
32020000,สพป.สุรินทร์ เขต 2,32020009,บ้านโคกสูง,1,2,3,1,3,5,8,1,1,7,8,1,5,14,19,3,3,3,6,1,4,2,6,1,8,5,13,1,2,5,7,1,1,2,3,1,6,2,8,1,24,19,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,33,62,9
32020000,สพป.สุรินทร์ เขต 2,32020010,บ้านระหาร,0,0,0,0,10,2,12,1,12,10,22,1,22,12,34,2,7,6,13,1,10,10,20,1,9,13,22,1,9,14,23,1,7,9,16,1,2,5,7,1,44,57,101,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,69,135,8
