รหัสเขต,ชื่อเขต,รหัสโรงเรียน,ชื่อโรงเรียน,อ.1 ชาย,อ.1 หญิง,รวมอ.1,อ.1 ห้อง,อ.2 ชาย,อ.2 หญิง,รวมอ.2,อ.2 ห้อง,อ.3 ชาย,อ.3 หญิง,รวมอ.3,อ.3 ห้อง,รวมก่อนประถม ชาย,รวมก่อนประถม หญิง,รวมก่อนประถม,รวมห้องก่อนประถม,ป.1 ชาย,ป.1 หญิง,รวมป.1,ป.1 ห้อง,ป.2 ชาย,ป.2 หญิง,รวมป.2,ป.2 ห้อง,ป.3 ชาย,ป.3 หญิง,รวมป.3,ป.3 ห้อง,ป.4 ชาย,ป.4 หญิง,รวมป.4,ป.4 ห้อง,ป.5 ชาย,ป.5 หญิง,รวมป.5,ป.5 ห้อง,ป.6 ชาย,ป.6 หญิง,รวมป.6,ป.6 ห้อง,รวมประถม ชาย,รวมประถม หญิง,รวมประถม,รวมห้องประถม,ม.1 ชาย,ม.1 หญิง,รวมม.1,ม.1 ห้อง,ม.2 ชาย,ม.2 หญิง,รวมม.2,ม.2 ห้อง,ม.3 ชาย,ม.3 หญิง,รวมม.3,ม.3 ห้อง,รวมม.ต้น ชาย,รวมม.ต้น หญิง,รวมม.ต้น,รวมห้องม.ต้น,ม.4 ชาย,ม.4 หญิง,รวมม.4,ม.4 ห้อง,ม.5 ชาย,ม.5 หญิง,รวมม.5,ม.5 ห้อง,ม.6 ชาย,ม.6 หญิง,รวมม.6,ม.6 ห้อง,ปวช.1 ชาย,ปวช.1 หญิง,รวมปวช.1,ปวช.1 ห้อง,ปวช.2 ชาย,ปวช.2 หญิง,รวมปวช.2,ปวช.2 ห้อง,ปวช.3 ชาย,ปวช.3 หญิง,รวมปวช.3,ปวช.3 ห้อง,รวมม.ปลายและเทียบเท่า ชาย,รวมม.ปลายและเทียบเท่า หญิง,รวมม.ปลายและเทียบเท่า,รวมห้องม.ปลายและเทียบเท่า,รวมทั้งหมด ชาย,รวมทั้งหมด หญิง,รวมทั้งหมด,รวมห้องทั้งหมด
31030000,สพป.บุรีรัมย์ เขต 3,31030001,วัดก้านเหลือง,0,0,0,0,12,12,24,1,12,10,22,1,24,22,46,2,7,13,20,1,13,11,24,1,21,7,28,1,13,12,25,1,17,8,25,1,11,17,28,1,82,68,150,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,90,196,8
31030000,สพป.บุรีรัมย์ เขต 3,31030002,บ้านโคกยางหนองถนน,2,6,8,1,6,8,14,1,9,2,11,1,17,16,33,3,6,9,15,1,5,4,9,1,7,6,13,1,8,6,14,1,9,5,14,1,13,11,24,1,48,41,89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,57,122,9
31030000,สพป.บุรีรัมย์ เขต 3,31030003,บ้านหนองหญ้าวัว,3,1,4,1,2,5,7,1,6,1,7,1,11,7,18,3,8,1,9,1,5,5,10,1,7,4,11,1,10,5,15,1,3,5,8,1,5,1,6,1,38,21,59,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,28,77,9
31030000,สพป.บุรีรัมย์ เขต 3,31030004,บ้านหนองปรือ,3,3,6,1,3,1,4,1,2,10,12,1,8,14,22,3,7,4,11,1,6,4,10,1,4,5,9,1,10,4,14,1,8,1,9,1,1,7,8,1,36,25,61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,39,83,9
31030000,สพป.บุรีรัมย์ เขต 3,31030005,บ้านเสลา,0,0,0,0,4,5,9,1,3,13,16,1,7,18,25,2,4,7,11,1,4,5,9,1,8,9,17,1,9,6,15,1,6,5,11,1,4,9,13,1,35,41,76,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,59,101,8
31030000,สพป.บุรีรัมย์ เขต 3,31030006,บ้านทุ่งโพธิ์,0,0,0,0,8,8,16,1,5,10,15,1,13,18,31,2,12,3,15,1,10,6,16,1,7,10,17,1,8,7,15,1,7,6,13,1,11,5,16,1,55,37,92,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,55,123,8
31030000,สพป.บุรีรัมย์ เขต 3,31030007,บ้านโคกมะค่า,0,0,0,0,14,15,29,1,9,7,16,1,23,22,45,2,3,5,8,1,10,13,23,1,6,10,16,1,15,7,22,1,13,7,20,1,8,6,14,1,55,48,103,6,15,11,26,1,6,12,18,1,8,4,12,1,29,27,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,97,204,11
31030000,สพป.บุรีรัมย์ เขต 3,31030008,บ้านถนนหัก,0,0,0,0,20,20,40,2,19,36,55,2,39,56,95,4,32,22,54,2,27,24,51,2,30,40,70,3,36,35,71,3,29,24,53,2,33,27,60,2,187,172,359,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,228,454,18
31030000,สพป.บุรีรัมย์ เขต 3,31030009,บ้านสวายสอ,0,0,0,0,2,1,3,1,3,4,7,1,5,5,10,2,5,1,6,1,1,3,4,1,3,2,5,1,2,4,6,1,5,1,6,1,3,5,8,1,19,16,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,45,8
31030000,สพป.บุรีรัมย์ เขต 3,31030010,ชุมชนบ้านกระเดื่อง (โศภนประชานุกูล),0,0,0,0,1,9,10,1,6,5,11,1,7,14,21,2,10,8,18,1,7,7,14,1,5,5,10,1,8,6,14,1,2,5,7,1,4,8,12,1,36,39,75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,53,96,8
