รหัสเขต,ชื่อเขต,รหัสโรงเรียน,ชื่อโรงเรียน,อ.1 ชาย,อ.1 หญิง,รวมอ.1,อ.1 ห้อง,อ.2 ชาย,อ.2 หญิง,รวมอ.2,อ.2 ห้อง,อ.3 ชาย,อ.3 หญิง,รวมอ.3,อ.3 ห้อง,รวมก่อนประถม ชาย,รวมก่อนประถม หญิง,รวมก่อนประถม,รวมห้องก่อนประถม,ป.1 ชาย,ป.1 หญิง,รวมป.1,ป.1 ห้อง,ป.2 ชาย,ป.2 หญิง,รวมป.2,ป.2 ห้อง,ป.3 ชาย,ป.3 หญิง,รวมป.3,ป.3 ห้อง,ป.4 ชาย,ป.4 หญิง,รวมป.4,ป.4 ห้อง,ป.5 ชาย,ป.5 หญิง,รวมป.5,ป.5 ห้อง,ป.6 ชาย,ป.6 หญิง,รวมป.6,ป.6 ห้อง,รวมประถม ชาย,รวมประถม หญิง,รวมประถม,รวมห้องประถม,ม.1 ชาย,ม.1 หญิง,รวมม.1,ม.1 ห้อง,ม.2 ชาย,ม.2 หญิง,รวมม.2,ม.2 ห้อง,ม.3 ชาย,ม.3 หญิง,รวมม.3,ม.3 ห้อง,รวมม.ต้น ชาย,รวมม.ต้น หญิง,รวมม.ต้น,รวมห้องม.ต้น,ม.4 ชาย,ม.4 หญิง,รวมม.4,ม.4 ห้อง,ม.5 ชาย,ม.5 หญิง,รวมม.5,ม.5 ห้อง,ม.6 ชาย,ม.6 หญิง,รวมม.6,ม.6 ห้อง,ปวช.1 ชาย,ปวช.1 หญิง,รวมปวช.1,ปวช.1 ห้อง,ปวช.2 ชาย,ปวช.2 หญิง,รวมปวช.2,ปวช.2 ห้อง,ปวช.3 ชาย,ปวช.3 หญิง,รวมปวช.3,ปวช.3 ห้อง,รวมม.ปลายและเทียบเท่า ชาย,รวมม.ปลายและเทียบเท่า หญิง,รวมม.ปลายและเทียบเท่า,รวมห้องม.ปลายและเทียบเท่า,รวมทั้งหมด ชาย,รวมทั้งหมด หญิง,รวมทั้งหมด,รวมห้องทั้งหมด
31010000,สพป.บุรีรัมย์ เขต 1,31010001,บ้านโพธิ์ดอนหวาย,0,0,0,0,10,7,17,1,10,8,18,1,20,15,35,2,8,3,11,1,8,4,12,1,10,9,19,1,7,9,16,1,9,10,19,1,13,6,19,1,55,41,96,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,56,131,8
31010000,สพป.บุรีรัมย์ เขต 1,31010002,บ้านกระสัง(หรุ่นราษฎร์รังสรรค์),4,10,14,1,10,6,16,1,7,14,21,1,21,30,51,3,6,7,13,1,9,4,13,1,9,7,16,1,4,11,15,1,3,20,23,1,11,9,20,1,42,58,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,88,151,9
31010000,สพป.บุรีรัมย์ เขต 1,31010003,บ้านหนองม้า,0,0,0,0,14,9,23,1,10,6,16,1,24,15,39,2,11,11,22,1,10,5,15,1,11,7,18,1,13,7,20,1,15,11,26,1,9,8,17,1,69,49,118,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,64,157,8
31010000,สพป.บุรีรัมย์ เขต 1,31010004,บ้านกลันทาวิทยา,0,0,0,0,7,7,14,1,5,15,20,1,12,22,34,2,9,10,19,1,5,6,11,1,9,4,13,1,7,9,16,1,6,6,12,1,5,10,15,1,41,45,86,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,67,120,8
31010000,สพป.บุรีรัมย์ เขต 1,31010005,บ้านท้องเรือ,0,1,1,1,3,8,11,1,5,1,6,1,8,10,18,3,2,6,8,1,5,2,7,1,3,5,8,1,7,4,11,1,3,0,3,1,7,5,12,1,27,22,49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,32,67,9
31010000,สพป.บุรีรัมย์ เขต 1,31010006,บ้านพระครูน้อย,0,0,0,0,7,5,12,1,3,3,6,1,10,8,18,2,6,4,10,1,6,1,7,1,7,2,9,1,3,5,8,1,3,6,9,1,3,1,4,1,28,19,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,27,65,8
31010000,สพป.บุรีรัมย์ เขต 1,31010007,บ้านหนองปรือ,5,2,7,1,12,7,19,1,10,6,16,1,27,15,42,3,6,6,12,1,3,6,9,1,8,5,13,1,8,3,11,1,6,6,12,1,6,6,12,1,37,32,69,6,11,4,15,1,11,6,17,1,5,5,10,1,27,15,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,62,153,12
31010000,สพป.บุรีรัมย์ เขต 1,31010008,บ้านกลางเพชร (สุโขวิทยา),7,5,12,1,6,11,17,1,6,4,10,1,19,20,39,3,8,9,17,1,3,9,12,1,8,5,13,1,7,4,11,1,6,6,12,1,6,6,12,1,38,39,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,59,116,9
31010000,สพป.บุรีรัมย์ เขต 1,31010009,วัดบ้านเสม็ด,0,0,0,0,1,2,3,1,3,7,10,1,4,9,13,2,5,3,8,1,6,0,6,1,2,6,8,1,6,5,11,1,4,4,8,1,5,3,8,1,28,21,49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,62,8
31010000,สพป.บุรีรัมย์ เขต 1,31010010,ไตรภูมิวิทยา,0,0,0,0,15,17,32,1,23,25,48,2,38,42,80,3,23,10,33,2,28,13,41,2,24,20,44,2,29,15,44,2,23,21,44,2,28,17,45,2,155,96,251,12,21,17,38,1,25,12,37,2,11,16,27,1,57,45,102,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,183,433,19
31010000,สพป.บุรีรัมย์ เขต 1,31010011,บ้านโกรกขี้หนู,4,5,9,1,6,7,13,1,5,6,11,1,15,18,33,3,7,6,13,1,2,5,7,1,3,5,8,1,10,4,14,1,5,5,10,1,8,4,12,1,35,29,64,6,8,4,12,1,5,10,15,1,10,2,12,1,23,16,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,63,136,12
31010000,สพป.บุรีรัมย์ เขต 1,31010012,บ้านหนองตราดน้อย,0,0,0,0,7,7,14,1,2,7,9,1,9,14,23,2,9,4,13,1,6,8,14,1,3,3,6,1,10,5,15,1,7,5,12,1,8,6,14,1,43,31,74,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,45,97,8
31010000,สพป.บุรีรัมย์ เขต 1,31010013,สามัคคีมีชัยวิทยา,0,0,0,0,9,14,23,1,11,10,21,1,20,24,44,2,9,7,16,1,11,9,20,1,13,6,19,1,8,8,16,1,19,15,34,1,10,7,17,1,70,52,122,6,10,13,23,1,9,14,23,1,10,12,22,1,29,39,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,115,234,11
31010000,สพป.บุรีรัมย์ เขต 1,31010014,บ้านหนองไผ่ใหญ่,0,0,0,0,7,4,11,1,5,10,15,1,12,14,26,2,3,4,7,1,8,4,12,1,3,3,6,1,7,4,11,1,6,2,8,1,4,0,4,1,31,17,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,31,74,8
